Experiment,Class,MisionID,Mision,Arenatype,Arenasize,NumRobots,Faults,Seed,Time,Performance
6,A,2,Aggregation,Hexagonal,pequena,40,No,108,240 Seg,21
6,A,2,Aggregation,Hexagonal,pequena,40,No,138,240 Seg,26
6,A,2,Aggregation,Hexagonal,pequena,40,No,147,240 Seg,19
6,A,2,Aggregation,Hexagonal,pequena,40,No,152,240 Seg,19
7,A,2,Aggregation,Hexagonal,pequena,50,No,145,240 Seg,24
7,A,2,Aggregation,Hexagonal,pequena,50,No,182,240 Seg,24
7,A,2,Aggregation,Hexagonal,pequena,50,No,114,240 Seg,24
7,A,2,Aggregation,Hexagonal,pequena,50,No,127,240 Seg,26
7,A,2,Aggregation,Hexagonal,pequena,50,No,178,240 Seg,24
7,A,2,Aggregation,Hexagonal,pequena,50,No,190,240 Seg,23
7,A,2,Aggregation,Hexagonal,pequena,50,No,133,240 Seg,23
7,A,2,Aggregation,Hexagonal,pequena,50,No,150,240 Seg,24
7,A,2,Aggregation,Hexagonal,pequena,50,No,193,240 Seg,26
7,A,2,Aggregation,Hexagonal,pequena,50,No,107,240 Seg,26
8,A,2,Aggregation,Hexagonal,pequena,60,No,110,240 Seg,25
8,A,2,Aggregation,Hexagonal,pequena,60,No,124,240 Seg,29
8,A,2,Aggregation,Hexagonal,pequena,60,No,107,240 Seg,31
8,A,2,Aggregation,Hexagonal,pequena,60,No,193,240 Seg,23
8,A,2,Aggregation,Hexagonal,pequena,60,No,139,240 Seg,30
8,A,2,Aggregation,Hexagonal,pequena,60,No,159,240 Seg,32
8,A,2,Aggregation,Hexagonal,pequena,60,No,105,240 Seg,24
8,A,2,Aggregation,Hexagonal,pequena,60,No,143,240 Seg,25
8,A,2,Aggregation,Hexagonal,pequena,60,No,112,240 Seg,27
8,A,2,Aggregation,Hexagonal,pequena,60,No,118,240 Seg,26
9,A,2,Aggregation,Hexagonal,pequena,70,No,163,240 Seg,29
9,A,2,Aggregation,Hexagonal,pequena,70,No,108,240 Seg,30
9,A,2,Aggregation,Hexagonal,pequena,70,No,107,240 Seg,27
9,A,2,Aggregation,Hexagonal,pequena,70,No,178,240 Seg,29
9,A,2,Aggregation,Hexagonal,pequena,70,No,127,240 Seg,30
9,A,2,Aggregation,Hexagonal,pequena,70,No,183,240 Seg,33
9,A,2,Aggregation,Hexagonal,pequena,70,No,112,240 Seg,30
9,A,2,Aggregation,Hexagonal,pequena,70,No,195,240 Seg,26
9,A,2,Aggregation,Hexagonal,pequena,70,No,148,240 Seg,25
9,A,2,Aggregation,Hexagonal,pequena,70,No,144,240 Seg,30
10,A,2,Aggregation,Hexagonal,pequena,80,No,187,240 Seg,32
10,A,2,Aggregation,Hexagonal,pequena,80,No,128,240 Seg,31
10,A,2,Aggregation,Hexagonal,pequena,80,No,121,240 Seg,24
10,A,2,Aggregation,Hexagonal,pequena,80,No,123,240 Seg,33
10,A,2,Aggregation,Hexagonal,pequena,80,No,166,240 Seg,26
10,A,2,Aggregation,Hexagonal,pequena,80,No,163,240 Seg,34
10,A,2,Aggregation,Hexagonal,pequena,80,No,144,240 Seg,32
10,A,2,Aggregation,Hexagonal,pequena,80,No,123,240 Seg,33
10,A,2,Aggregation,Hexagonal,pequena,80,No,107,240 Seg,27
10,A,2,Aggregation,Hexagonal,pequena,80,No,111,240 Seg,29
11,A,2,Aggregation,Hexagonal,pequena,90,No,108,240 Seg,28
11,A,2,Aggregation,Hexagonal,pequena,90,No,163,240 Seg,28
11,A,2,Aggregation,Hexagonal,pequena,90,No,107,240 Seg,34
11,A,2,Aggregation,Hexagonal,pequena,90,No,161,240 Seg,30
11,A,2,Aggregation,Hexagonal,pequena,90,No,125,240 Seg,33
11,A,2,Aggregation,Hexagonal,pequena,90,No,123,240 Seg,33
11,A,2,Aggregation,Hexagonal,pequena,90,No,172,240 Seg,30
11,A,2,Aggregation,Hexagonal,pequena,90,No,130,240 Seg,34
11,A,2,Aggregation,Hexagonal,pequena,90,No,122,240 Seg,32
11,A,2,Aggregation,Hexagonal,pequena,90,No,177,240 Seg,34
12,A,2,Aggregation,Hexagonal,pequena,100,No,171,240 Seg,32
12,A,2,Aggregation,Hexagonal,pequena,100,No,116,240 Seg,35
12,A,2,Aggregation,Hexagonal,pequena,100,No,129,240 Seg,27
12,A,2,Aggregation,Hexagonal,pequena,100,No,134,240 Seg,38
12,A,2,Aggregation,Hexagonal,pequena,100,No,103,240 Seg,31
12,A,2,Aggregation,Hexagonal,pequena,100,No,184,240 Seg,31
12,A,2,Aggregation,Hexagonal,pequena,100,No,163,240 Seg,35
12,A,2,Aggregation,Hexagonal,pequena,100,No,167,240 Seg,36
12,A,2,Aggregation,Hexagonal,pequena,100,No,182,240 Seg,30
12,A,2,Aggregation,Hexagonal,pequena,100,No,171,240 Seg,32
1,A,2,Aggregation,Hexagonal,mediana,2,No,197,240 Seg,0
1,A,2,Aggregation,Hexagonal,mediana,2,No,160,240 Seg,1
1,A,2,Aggregation,Hexagonal,mediana,2,No,177,240 Seg,0
1,A,2,Aggregation,Hexagonal,mediana,2,No,147,240 Seg,0
1,A,2,Aggregation,Hexagonal,mediana,2,No,115,240 Seg,0
1,A,2,Aggregation,Hexagonal,mediana,2,No,145,240 Seg,1
1,A,2,Aggregation,Hexagonal,mediana,2,No,137,240 Seg,0
1,A,2,Aggregation,Hexagonal,mediana,2,No,134,240 Seg,0
1,A,2,Aggregation,Hexagonal,mediana,2,No,160,240 Seg,1
1,A,2,Aggregation,Hexagonal,mediana,2,No,121,240 Seg,2
2,A,2,Aggregation,Hexagonal,mediana,5,No,186,240 Seg,0
2,A,2,Aggregation,Hexagonal,mediana,5,No,126,240 Seg,2
2,A,2,Aggregation,Hexagonal,mediana,5,No,187,240 Seg,0
2,A,2,Aggregation,Hexagonal,mediana,5,No,153,240 Seg,1
2,A,2,Aggregation,Hexagonal,mediana,5,No,186,240 Seg,0
2,A,2,Aggregation,Hexagonal,mediana,5,No,150,240 Seg,0
2,A,2,Aggregation,Hexagonal,mediana,5,No,114,240 Seg,0
2,A,2,Aggregation,Hexagonal,mediana,5,No,102,240 Seg,2
2,A,2,Aggregation,Hexagonal,mediana,5,No,135,240 Seg,1
2,A,2,Aggregation,Hexagonal,mediana,5,No,180,240 Seg,1
3,A,2,Aggregation,Hexagonal,mediana,10,No,181,240 Seg,8
3,A,2,Aggregation,Hexagonal,mediana,10,No,192,240 Seg,1
3,A,2,Aggregation,Hexagonal,mediana,10,No,149,240 Seg,2
3,A,2,Aggregation,Hexagonal,mediana,10,No,166,240 Seg,3
3,A,2,Aggregation,Hexagonal,mediana,10,No,104,240 Seg,7
3,A,2,Aggregation,Hexagonal,mediana,10,No,164,240 Seg,3
3,A,2,Aggregation,Hexagonal,mediana,10,No,105,240 Seg,2
3,A,2,Aggregation,Hexagonal,mediana,10,No,192,240 Seg,1
3,A,2,Aggregation,Hexagonal,mediana,10,No,178,240 Seg,1
3,A,2,Aggregation,Hexagonal,mediana,10,No,178,240 Seg,1
4,A,2,Aggregation,Hexagonal,mediana,20,No,117,240 Seg,1
4,A,2,Aggregation,Hexagonal,mediana,20,No,198,240 Seg,12
4,A,2,Aggregation,Hexagonal,mediana,20,No,112,240 Seg,14
4,A,2,Aggregation,Hexagonal,mediana,20,No,195,240 Seg,19
4,A,2,Aggregation,Hexagonal,mediana,20,No,151,240 Seg,12
4,A,2,Aggregation,Hexagonal,mediana,20,No,153,240 Seg,13
4,A,2,Aggregation,Hexagonal,mediana,20,No,119,240 Seg,4
4,A,2,Aggregation,Hexagonal,mediana,20,No,188,240 Seg,8
4,A,2,Aggregation,Hexagonal,mediana,20,No,173,240 Seg,14
4,A,2,Aggregation,Hexagonal,mediana,20,No,134,240 Seg,10
5,A,2,Aggregation,Hexagonal,mediana,30,No,130,240 Seg,15
5,A,2,Aggregation,Hexagonal,mediana,30,No,114,240 Seg,19
5,A,2,Aggregation,Hexagonal,mediana,30,No,181,240 Seg,13
5,A,2,Aggregation,Hexagonal,mediana,30,No,183,240 Seg,16
5,A,2,Aggregation,Hexagonal,mediana,30,No,126,240 Seg,18
5,A,2,Aggregation,Hexagonal,mediana,30,No,104,240 Seg,10
5,A,2,Aggregation,Hexagonal,mediana,30,No,179,240 Seg,20
5,A,2,Aggregation,Hexagonal,mediana,30,No,105,240 Seg,20
5,A,2,Aggregation,Hexagonal,mediana,30,No,159,240 Seg,18
5,A,2,Aggregation,Hexagonal,mediana,30,No,173,240 Seg,7
6,A,2,Aggregation,Hexagonal,mediana,40,No,178,240 Seg,21
6,A,2,Aggregation,Hexagonal,mediana,40,No,118,240 Seg,20
6,A,2,Aggregation,Hexagonal,mediana,40,No,168,240 Seg,21
6,A,2,Aggregation,Hexagonal,mediana,40,No,196,240 Seg,27
6,A,2,Aggregation,Hexagonal,mediana,40,No,150,240 Seg,17
6,A,2,Aggregation,Hexagonal,mediana,40,No,136,240 Seg,25
6,A,2,Aggregation,Hexagonal,mediana,40,No,134,240 Seg,20
6,A,2,Aggregation,Hexagonal,mediana,40,No,161,240 Seg,16
6,A,2,Aggregation,Hexagonal,mediana,40,No,193,240 Seg,22
6,A,2,Aggregation,Hexagonal,mediana,40,No,110,240 Seg,19
7,A,2,Aggregation,Hexagonal,mediana,50,No,198,240 Seg,21
7,A,2,Aggregation,Hexagonal,mediana,50,No,153,240 Seg,22
7,A,2,Aggregation,Hexagonal,mediana,50,No,151,240 Seg,21
7,A,2,Aggregation,Hexagonal,mediana,50,No,177,240 Seg,21
7,A,2,Aggregation,Hexagonal,mediana,50,No,182,240 Seg,22
7,A,2,Aggregation,Hexagonal,mediana,50,No,195,240 Seg,23
7,A,2,Aggregation,Hexagonal,mediana,50,No,118,240 Seg,24
7,A,2,Aggregation,Hexagonal,mediana,50,No,105,240 Seg,24
7,A,2,Aggregation,Hexagonal,mediana,50,No,179,240 Seg,20
7,A,2,Aggregation,Hexagonal,mediana,50,No,182,240 Seg,22
8,A,2,Aggregation,Hexagonal,mediana,60,No,161,240 Seg,25
8,A,2,Aggregation,Hexagonal,mediana,60,No,115,240 Seg,24
8,A,2,Aggregation,Hexagonal,mediana,60,No,185,240 Seg,26
8,A,2,Aggregation,Hexagonal,mediana,60,No,145,240 Seg,26
8,A,2,Aggregation,Hexagonal,mediana,60,No,154,240 Seg,25
8,A,2,Aggregation,Hexagonal,mediana,60,No,106,240 Seg,24
8,A,2,Aggregation,Hexagonal,mediana,60,No,198,240 Seg,26
8,A,2,Aggregation,Hexagonal,mediana,60,No,174,240 Seg,22
8,A,2,Aggregation,Hexagonal,mediana,60,No,187,240 Seg,26
8,A,2,Aggregation,Hexagonal,mediana,60,No,111,240 Seg,25
9,A,2,Aggregation,Hexagonal,mediana,70,No,174,240 Seg,27
9,A,2,Aggregation,Hexagonal,mediana,70,No,152,240 Seg,27
9,A,2,Aggregation,Hexagonal,mediana,70,No,181,240 Seg,24
9,A,2,Aggregation,Hexagonal,mediana,70,No,155,240 Seg,24
9,A,2,Aggregation,Hexagonal,mediana,70,No,184,240 Seg,27
9,A,2,Aggregation,Hexagonal,mediana,70,No,141,240 Seg,28
9,A,2,Aggregation,Hexagonal,mediana,70,No,169,240 Seg,24
9,A,2,Aggregation,Hexagonal,mediana,70,No,128,240 Seg,29
9,A,2,Aggregation,Hexagonal,mediana,70,No,101,240 Seg,26
9,A,2,Aggregation,Hexagonal,mediana,70,No,180,240 Seg,29
10,A,2,Aggregation,Hexagonal,mediana,80,No,121,240 Seg,29
10,A,2,Aggregation,Hexagonal,mediana,80,No,109,240 Seg,26
10,A,2,Aggregation,Hexagonal,mediana,80,No,161,240 Seg,24
10,A,2,Aggregation,Hexagonal,mediana,80,No,158,240 Seg,30
10,A,2,Aggregation,Hexagonal,mediana,80,No,110,240 Seg,25
10,A,2,Aggregation,Hexagonal,mediana,80,No,148,240 Seg,26
10,A,2,Aggregation,Hexagonal,mediana,80,No,112,240 Seg,24
10,A,2,Aggregation,Hexagonal,mediana,80,No,143,240 Seg,28
10,A,2,Aggregation,Hexagonal,mediana,80,No,141,240 Seg,28
10,A,2,Aggregation,Hexagonal,mediana,80,No,140,240 Seg,23
11,A,2,Aggregation,Hexagonal,mediana,90,No,107,240 Seg,29
11,A,2,Aggregation,Hexagonal,mediana,90,No,134,240 Seg,25
11,A,2,Aggregation,Hexagonal,mediana,90,No,145,240 Seg,28
11,A,2,Aggregation,Hexagonal,mediana,90,No,114,240 Seg,24
11,A,2,Aggregation,Hexagonal,mediana,90,No,180,240 Seg,30
11,A,2,Aggregation,Hexagonal,mediana,90,No,145,240 Seg,28
11,A,2,Aggregation,Hexagonal,mediana,90,No,109,240 Seg,27
11,A,2,Aggregation,Hexagonal,mediana,90,No,135,240 Seg,29
11,A,2,Aggregation,Hexagonal,mediana,90,No,119,240 Seg,29
11,A,2,Aggregation,Hexagonal,mediana,90,No,108,240 Seg,27
12,A,2,Aggregation,Hexagonal,mediana,100,No,143,240 Seg,25
12,A,2,Aggregation,Hexagonal,mediana,100,No,177,240 Seg,29
12,A,2,Aggregation,Hexagonal,mediana,100,No,181,240 Seg,27
12,A,2,Aggregation,Hexagonal,mediana,100,No,159,240 Seg,27
12,A,2,Aggregation,Hexagonal,mediana,100,No,140,240 Seg,22
12,A,2,Aggregation,Hexagonal,mediana,100,No,182,240 Seg,24
12,A,2,Aggregation,Hexagonal,mediana,100,No,173,240 Seg,27
12,A,2,Aggregation,Hexagonal,mediana,100,No,129,240 Seg,31
12,A,2,Aggregation,Hexagonal,mediana,100,No,124,240 Seg,30
12,A,2,Aggregation,Hexagonal,mediana,100,No,149,240 Seg,29
1,A,2,Aggregation,Hexagonal,grande,2,No,106,240 Seg,0
1,A,2,Aggregation,Hexagonal,grande,2,No,155,240 Seg,1
1,A,2,Aggregation,Hexagonal,grande,2,No,123,240 Seg,0
1,A,2,Aggregation,Hexagonal,grande,2,No,195,240 Seg,0
1,A,2,Aggregation,Hexagonal,grande,2,No,115,240 Seg,0
1,A,2,Aggregation,Hexagonal,grande,2,No,166,240 Seg,0
1,A,2,Aggregation,Hexagonal,grande,2,No,161,240 Seg,0
1,A,2,Aggregation,Hexagonal,grande,2,No,197,240 Seg,0
1,A,2,Aggregation,Hexagonal,grande,2,No,101,240 Seg,0
1,A,2,Aggregation,Hexagonal,grande,2,No,157,240 Seg,0
2,A,2,Aggregation,Hexagonal,grande,5,No,117,240 Seg,0
2,A,2,Aggregation,Hexagonal,grande,5,No,192,240 Seg,1
2,A,2,Aggregation,Hexagonal,grande,5,No,121,240 Seg,1
2,A,2,Aggregation,Hexagonal,grande,5,No,135,240 Seg,0
2,A,2,Aggregation,Hexagonal,grande,5,No,178,240 Seg,0
2,A,2,Aggregation,Hexagonal,grande,5,No,140,240 Seg,1
2,A,2,Aggregation,Hexagonal,grande,5,No,184,240 Seg,0
2,A,2,Aggregation,Hexagonal,grande,5,No,167,240 Seg,1
2,A,2,Aggregation,Hexagonal,grande,5,No,160,240 Seg,0
2,A,2,Aggregation,Hexagonal,grande,5,No,193,240 Seg,1
3,A,2,Aggregation,Hexagonal,grande,10,No,199,240 Seg,1
3,A,2,Aggregation,Hexagonal,grande,10,No,181,240 Seg,3
3,A,2,Aggregation,Hexagonal,grande,10,No,171,240 Seg,5
3,A,2,Aggregation,Hexagonal,grande,10,No,165,240 Seg,2
3,A,2,Aggregation,Hexagonal,grande,10,No,119,240 Seg,4
3,A,2,Aggregation,Hexagonal,grande,10,No,125,240 Seg,2
3,A,2,Aggregation,Hexagonal,grande,10,No,142,240 Seg,2
3,A,2,Aggregation,Hexagonal,grande,10,No,118,240 Seg,3
3,A,2,Aggregation,Hexagonal,grande,10,No,192,240 Seg,2
3,A,2,Aggregation,Hexagonal,grande,10,No,141,240 Seg,1
4,A,2,Aggregation,Hexagonal,grande,20,No,123,240 Seg,0
4,A,2,Aggregation,Hexagonal,grande,20,No,199,240 Seg,6
4,A,2,Aggregation,Hexagonal,grande,20,No,136,240 Seg,5
4,A,2,Aggregation,Hexagonal,grande,20,No,154,240 Seg,1
4,A,2,Aggregation,Hexagonal,grande,20,No,115,240 Seg,1
4,A,2,Aggregation,Hexagonal,grande,20,No,174,240 Seg,6
4,A,2,Aggregation,Hexagonal,grande,20,No,111,240 Seg,6
4,A,2,Aggregation,Hexagonal,grande,20,No,112,240 Seg,10
4,A,2,Aggregation,Hexagonal,grande,20,No,186,240 Seg,0
4,A,2,Aggregation,Hexagonal,grande,20,No,110,240 Seg,1
5,A,2,Aggregation,Hexagonal,grande,30,No,121,240 Seg,9
5,A,2,Aggregation,Hexagonal,grande,30,No,157,240 Seg,5
5,A,2,Aggregation,Hexagonal,grande,30,No,180,240 Seg,9
5,A,2,Aggregation,Hexagonal,grande,30,No,145,240 Seg,17
5,A,2,Aggregation,Hexagonal,grande,30,No,117,240 Seg,7
5,A,2,Aggregation,Hexagonal,grande,30,No,143,240 Seg,10
5,A,2,Aggregation,Hexagonal,grande,30,No,199,240 Seg,9
5,A,2,Aggregation,Hexagonal,grande,30,No,149,240 Seg,2
5,A,2,Aggregation,Hexagonal,grande,30,No,127,240 Seg,13
5,A,2,Aggregation,Hexagonal,grande,30,No,190,240 Seg,13
6,A,2,Aggregation,Hexagonal,grande,40,No,195,240 Seg,1
6,A,2,Aggregation,Hexagonal,grande,40,No,118,240 Seg,14
6,A,2,Aggregation,Hexagonal,grande,40,No,196,240 Seg,13
6,A,2,Aggregation,Hexagonal,grande,40,No,175,240 Seg,12
6,A,2,Aggregation,Hexagonal,grande,40,No,127,240 Seg,9
6,A,2,Aggregation,Hexagonal,grande,40,No,171,240 Seg,8
6,A,2,Aggregation,Hexagonal,grande,40,No,141,240 Seg,17
6,A,2,Aggregation,Hexagonal,grande,40,No,120,240 Seg,12
6,A,2,Aggregation,Hexagonal,grande,40,No,138,240 Seg,14
6,A,2,Aggregation,Hexagonal,grande,40,No,151,240 Seg,17
7,A,2,Aggregation,Hexagonal,grande,50,No,184,240 Seg,17
7,A,2,Aggregation,Hexagonal,grande,50,No,145,240 Seg,14
7,A,2,Aggregation,Hexagonal,grande,50,No,115,240 Seg,17
7,A,2,Aggregation,Hexagonal,grande,50,No,144,240 Seg,7
7,A,2,Aggregation,Hexagonal,grande,50,No,174,240 Seg,11
7,A,2,Aggregation,Hexagonal,grande,50,No,171,240 Seg,10
7,A,2,Aggregation,Hexagonal,grande,50,No,161,240 Seg,16
7,A,2,Aggregation,Hexagonal,grande,50,No,151,240 Seg,14
7,A,2,Aggregation,Hexagonal,grande,50,No,177,240 Seg,19
7,A,2,Aggregation,Hexagonal,grande,50,No,106,240 Seg,5
8,A,2,Aggregation,Hexagonal,grande,60,No,169,240 Seg,21
8,A,2,Aggregation,Hexagonal,grande,60,No,181,240 Seg,20
8,A,2,Aggregation,Hexagonal,grande,60,No,153,240 Seg,19
8,A,2,Aggregation,Hexagonal,grande,60,No,100,240 Seg,9
8,A,2,Aggregation,Hexagonal,grande,60,No,188,240 Seg,16
8,A,2,Aggregation,Hexagonal,grande,60,No,107,240 Seg,15
8,A,2,Aggregation,Hexagonal,grande,60,No,112,240 Seg,12
8,A,2,Aggregation,Hexagonal,grande,60,No,152,240 Seg,18
8,A,2,Aggregation,Hexagonal,grande,60,No,136,240 Seg,15
8,A,2,Aggregation,Hexagonal,grande,60,No,112,240 Seg,12
9,A,2,Aggregation,Hexagonal,grande,70,No,166,240 Seg,17
9,A,2,Aggregation,Hexagonal,grande,70,No,164,240 Seg,23
9,A,2,Aggregation,Hexagonal,grande,70,No,197,240 Seg,14
9,A,2,Aggregation,Hexagonal,grande,70,No,190,240 Seg,14
9,A,2,Aggregation,Hexagonal,grande,70,No,104,240 Seg,16
9,A,2,Aggregation,Hexagonal,grande,70,No,149,240 Seg,17
9,A,2,Aggregation,Hexagonal,grande,70,No,103,240 Seg,21
9,A,2,Aggregation,Hexagonal,grande,70,No,107,240 Seg,15
9,A,2,Aggregation,Hexagonal,grande,70,No,171,240 Seg,19
9,A,2,Aggregation,Hexagonal,grande,70,No,194,240 Seg,15
10,A,2,Aggregation,Hexagonal,grande,80,No,184,240 Seg,19
10,A,2,Aggregation,Hexagonal,grande,80,No,153,240 Seg,21
10,A,2,Aggregation,Hexagonal,grande,80,No,199,240 Seg,21
10,A,2,Aggregation,Hexagonal,grande,80,No,166,240 Seg,19
10,A,2,Aggregation,Hexagonal,grande,80,No,119,240 Seg,27
10,A,2,Aggregation,Hexagonal,grande,80,No,162,240 Seg,20
10,A,2,Aggregation,Hexagonal,grande,80,No,181,240 Seg,21
10,A,2,Aggregation,Hexagonal,grande,80,No,138,240 Seg,24
10,A,2,Aggregation,Hexagonal,grande,80,No,163,240 Seg,25
10,A,2,Aggregation,Hexagonal,grande,80,No,194,240 Seg,22
11,A,2,Aggregation,Hexagonal,grande,90,No,130,240 Seg,24
11,A,2,Aggregation,Hexagonal,grande,90,No,166,240 Seg,19
11,A,2,Aggregation,Hexagonal,grande,90,No,152,240 Seg,22
11,A,2,Aggregation,Hexagonal,grande,90,No,129,240 Seg,24
11,A,2,Aggregation,Hexagonal,grande,90,No,139,240 Seg,21
11,A,2,Aggregation,Hexagonal,grande,90,No,155,240 Seg,22
11,A,2,Aggregation,Hexagonal,grande,90,No,194,240 Seg,18
11,A,2,Aggregation,Hexagonal,grande,90,No,192,240 Seg,21
11,A,2,Aggregation,Hexagonal,grande,90,No,168,240 Seg,21
11,A,2,Aggregation,Hexagonal,grande,90,No,170,240 Seg,20
12,A,2,Aggregation,Hexagonal,grande,100,No,124,240 Seg,23
12,A,2,Aggregation,Hexagonal,grande,100,No,118,240 Seg,24
12,A,2,Aggregation,Hexagonal,grande,100,No,185,240 Seg,27
12,A,2,Aggregation,Hexagonal,grande,100,No,137,240 Seg,21
12,A,2,Aggregation,Hexagonal,grande,100,No,170,240 Seg,27
12,A,2,Aggregation,Hexagonal,grande,100,No,149,240 Seg,28
12,A,2,Aggregation,Hexagonal,grande,100,No,115,240 Seg,24
12,A,2,Aggregation,Hexagonal,grande,100,No,157,240 Seg,26
12,A,2,Aggregation,Hexagonal,grande,100,No,187,240 Seg,25
12,A,2,Aggregation,Hexagonal,grande,100,No,159,240 Seg,19
1,A,2,Aggregation,Octagonal,pequena,2,No,160,240 Seg,2
1,A,2,Aggregation,Octagonal,pequena,2,No,106,240 Seg,2
1,A,2,Aggregation,Octagonal,pequena,2,No,196,240 Seg,0
1,A,2,Aggregation,Octagonal,pequena,2,No,141,240 Seg,2
1,A,2,Aggregation,Octagonal,pequena,2,No,125,240 Seg,0
1,A,2,Aggregation,Octagonal,pequena,2,No,114,240 Seg,0
1,A,2,Aggregation,Octagonal,pequena,2,No,142,240 Seg,1
1,A,2,Aggregation,Octagonal,pequena,2,No,164,240 Seg,1
1,A,2,Aggregation,Octagonal,pequena,2,No,112,240 Seg,1
1,A,2,Aggregation,Octagonal,pequena,2,No,168,240 Seg,0
2,A,2,Aggregation,Octagonal,pequena,5,No,144,240 Seg,3
2,A,2,Aggregation,Octagonal,pequena,5,No,134,240 Seg,4
2,A,2,Aggregation,Octagonal,pequena,5,No,112,240 Seg,3
2,A,2,Aggregation,Octagonal,pequena,5,No,190,240 Seg,5
2,A,2,Aggregation,Octagonal,pequena,5,No,156,240 Seg,5
2,A,2,Aggregation,Octagonal,pequena,5,No,116,240 Seg,5
2,A,2,Aggregation,Octagonal,pequena,5,No,183,240 Seg,5
2,A,2,Aggregation,Octagonal,pequena,5,No,150,240 Seg,5
2,A,2,Aggregation,Octagonal,pequena,5,No,144,240 Seg,3
2,A,2,Aggregation,Octagonal,pequena,5,No,161,240 Seg,5
3,A,2,Aggregation,Octagonal,pequena,10,No,109,240 Seg,8
3,A,2,Aggregation,Octagonal,pequena,10,No,112,240 Seg,9
3,A,2,Aggregation,Octagonal,pequena,10,No,119,240 Seg,8
3,A,2,Aggregation,Octagonal,pequena,10,No,119,240 Seg,8
3,A,2,Aggregation,Octagonal,pequena,10,No,187,240 Seg,10
3,A,2,Aggregation,Octagonal,pequena,10,No,102,240 Seg,9
3,A,2,Aggregation,Octagonal,pequena,10,No,183,240 Seg,9
3,A,2,Aggregation,Octagonal,pequena,10,No,132,240 Seg,10
3,A,2,Aggregation,Octagonal,pequena,10,No,195,240 Seg,9
3,A,2,Aggregation,Octagonal,pequena,10,No,128,240 Seg,10
4,A,2,Aggregation,Octagonal,pequena,20,No,148,240 Seg,15
4,A,2,Aggregation,Octagonal,pequena,20,No,113,240 Seg,15
4,A,2,Aggregation,Octagonal,pequena,20,No,172,240 Seg,13
4,A,2,Aggregation,Octagonal,pequena,20,No,174,240 Seg,17
4,A,2,Aggregation,Octagonal,pequena,20,No,174,240 Seg,17
4,A,2,Aggregation,Octagonal,pequena,20,No,189,240 Seg,13
4,A,2,Aggregation,Octagonal,pequena,20,No,197,240 Seg,16
4,A,2,Aggregation,Octagonal,pequena,20,No,135,240 Seg,16
4,A,2,Aggregation,Octagonal,pequena,20,No,122,240 Seg,14
4,A,2,Aggregation,Octagonal,pequena,20,No,174,240 Seg,17
5,A,2,Aggregation,Octagonal,pequena,30,No,171,240 Seg,17
5,A,2,Aggregation,Octagonal,pequena,30,No,119,240 Seg,17
5,A,2,Aggregation,Octagonal,pequena,30,No,167,240 Seg,19
5,A,2,Aggregation,Octagonal,pequena,30,No,172,240 Seg,19
5,A,2,Aggregation,Octagonal,pequena,30,No,146,240 Seg,18
5,A,2,Aggregation,Octagonal,pequena,30,No,119,240 Seg,17
5,A,2,Aggregation,Octagonal,pequena,30,No,110,240 Seg,17
5,A,2,Aggregation,Octagonal,pequena,30,No,155,240 Seg,24
5,A,2,Aggregation,Octagonal,pequena,30,No,113,240 Seg,19
5,A,2,Aggregation,Octagonal,pequena,30,No,191,240 Seg,20
6,A,2,Aggregation,Octagonal,pequena,40,No,120,240 Seg,24
6,A,2,Aggregation,Octagonal,pequena,40,No,145,240 Seg,29
6,A,2,Aggregation,Octagonal,pequena,40,No,150,240 Seg,24
6,A,2,Aggregation,Octagonal,pequena,40,No,195,240 Seg,22
6,A,2,Aggregation,Octagonal,pequena,40,No,175,240 Seg,24
6,A,2,Aggregation,Octagonal,pequena,40,No,171,240 Seg,21
6,A,2,Aggregation,Octagonal,pequena,40,No,117,240 Seg,25
6,A,2,Aggregation,Octagonal,pequena,40,No,191,240 Seg,24
6,A,2,Aggregation,Octagonal,pequena,40,No,114,240 Seg,22
6,A,2,Aggregation,Octagonal,pequena,40,No,192,240 Seg,21
7,A,2,Aggregation,Octagonal,pequena,50,No,132,240 Seg,24
7,A,2,Aggregation,Octagonal,pequena,50,No,177,240 Seg,26
7,A,2,Aggregation,Octagonal,pequena,50,No,127,240 Seg,26
7,A,2,Aggregation,Octagonal,pequena,50,No,130,240 Seg,28
7,A,2,Aggregation,Octagonal,pequena,50,No,107,240 Seg,24
7,A,2,Aggregation,Octagonal,pequena,50,No,137,240 Seg,24
7,A,2,Aggregation,Octagonal,pequena,50,No,133,240 Seg,29
7,A,2,Aggregation,Octagonal,pequena,50,No,140,240 Seg,22
7,A,2,Aggregation,Octagonal,pequena,50,No,185,240 Seg,26
7,A,2,Aggregation,Octagonal,pequena,50,No,145,240 Seg,26
8,A,2,Aggregation,Octagonal,pequena,60,No,179,240 Seg,30
8,A,2,Aggregation,Octagonal,pequena,60,No,109,240 Seg,26
8,A,2,Aggregation,Octagonal,pequena,60,No,188,240 Seg,25
8,A,2,Aggregation,Octagonal,pequena,60,No,125,240 Seg,23
8,A,2,Aggregation,Octagonal,pequena,60,No,174,240 Seg,23
8,A,2,Aggregation,Octagonal,pequena,60,No,116,240 Seg,25
8,A,2,Aggregation,Octagonal,pequena,60,No,100,240 Seg,26
8,A,2,Aggregation,Octagonal,pequena,60,No,170,240 Seg,30
